,timestamp,open,set_type,relevant,queue_full,queue_empty,queue_end_pos,lanes,labelled
station_id_41_20200907T103000.jpg,2020-09-07 10:30:00,True,Test,,,,,,False
station_id_41_20200907T104000.jpg,2020-09-07 10:40:00,True,Train,,,,,,False
station_id_41_20200907T105000.jpg,2020-09-07 10:50:00,True,Train,,,,,,False
station_id_41_20200907T110000.jpg,2020-09-07 11:00:00,True,Train,,,,,,False
station_id_41_20200907T111000.jpg,2020-09-07 11:10:00,True,Valid,,,,,,False
station_id_41_20200907T112000.jpg,2020-09-07 11:20:00,True,Train,,,,,,False
station_id_41_20200907T113000.jpg,2020-09-07 11:30:00,True,Train,,,,,,False
station_id_41_20200907T114000.jpg,2020-09-07 11:40:00,True,Train,,,,,,False
station_id_41_20200907T115000.jpg,2020-09-07 11:50:00,True,Train,,,,,,False
station_id_41_20200907T120000.jpg,2020-09-07 12:00:00,True,Train,,,,,,False
station_id_41_20200907T121000.jpg,2020-09-07 12:10:00,True,Test,,,,,,False
station_id_41_20200907T122000.jpg,2020-09-07 12:20:00,True,Train,,,,,,False
station_id_41_20200907T123000.jpg,2020-09-07 12:30:00,True,Train,,,,,,False
station_id_41_20200907T124000.jpg,2020-09-07 12:40:00,True,Valid,,,,,,False
station_id_41_20200907T125000.jpg,2020-09-07 12:50:00,True,Test,,,,,,False
station_id_41_20200907T130000.jpg,2020-09-07 13:00:00,True,Train,,,,,,False
station_id_41_20200907T131000.jpg,2020-09-07 13:10:00,True,Valid,,,,,,False
station_id_41_20200907T132000.jpg,2020-09-07 13:20:00,True,Train,,,,,,False
station_id_41_20200907T133000.jpg,2020-09-07 13:30:00,True,Train,,,,,,False
station_id_41_20200907T134000.jpg,2020-09-07 13:40:00,True,Train,,,,,,False
station_id_41_20200907T135000.jpg,2020-09-07 13:50:00,True,Train,,,,,,False
station_id_41_20200907T140000.jpg,2020-09-07 14:00:00,True,Valid,,,,,,False
station_id_41_20200907T141000.jpg,2020-09-07 14:10:00,True,Valid,,,,,,False
station_id_41_20200907T142000.jpg,2020-09-07 14:20:00,True,Valid,,,,,,False
station_id_41_20200907T143000.jpg,2020-09-07 14:30:00,True,Train,,,,,,False
station_id_41_20200907T144000.jpg,2020-09-07 14:40:00,True,Valid,,,,,,False
station_id_41_20200907T145000.jpg,2020-09-07 14:50:00,True,Train,,,,,,False
station_id_41_20200907T150000.jpg,2020-09-07 15:00:00,True,Train,,,,,,False
station_id_41_20200907T151000.jpg,2020-09-07 15:10:00,True,Valid,,,,,,False
station_id_41_20200907T152000.jpg,2020-09-07 15:20:00,True,Train,,,,,,False
station_id_41_20200907T153000.jpg,2020-09-07 15:30:00,True,Test,,,,,,False
station_id_41_20200907T154000.jpg,2020-09-07 15:40:00,True,Test,,,,,,False
station_id_41_20200907T155000.jpg,2020-09-07 15:50:00,True,Train,,,,,,False
station_id_41_20200907T160000.jpg,2020-09-07 16:00:00,True,Train,,,,,,False
station_id_41_20200907T161000.jpg,2020-09-07 16:10:00,True,Valid,,,,,,False
station_id_41_20200907T162000.jpg,2020-09-07 16:20:00,True,Train,,,,,,False
station_id_41_20200907T163000.jpg,2020-09-07 16:30:00,True,Valid,,,,,,False
station_id_41_20200907T164000.jpg,2020-09-07 16:40:00,True,Train,,,,,,False
station_id_41_20200907T165000.jpg,2020-09-07 16:50:00,True,Train,,,,,,False
station_id_41_20200907T170000.jpg,2020-09-07 17:00:00,True,Test,,,,,,False
station_id_41_20200907T171000.jpg,2020-09-07 17:10:00,True,Train,,,,,,False
station_id_41_20200907T172000.jpg,2020-09-07 17:20:00,True,Test,,,,,,False
station_id_41_20200907T173000.jpg,2020-09-07 17:30:00,True,Train,,,,,,False
station_id_41_20200907T174000.jpg,2020-09-07 17:40:00,True,Train,,,,,,False
station_id_41_20200907T175000.jpg,2020-09-07 17:50:00,True,Train,,,,,,False
station_id_41_20200907T180000.jpg,2020-09-07 18:00:00,True,Train,,,,,,False
station_id_41_20200907T181000.jpg,2020-09-07 18:10:00,True,Train,,,,,,False
station_id_41_20200907T182000.jpg,2020-09-07 18:20:00,True,Train,,,,,,False
station_id_41_20200907T183000.jpg,2020-09-07 18:30:00,True,Train,,,,,,False
station_id_41_20200907T184000.jpg,2020-09-07 18:40:00,True,Train,,,,,,False
station_id_41_20200907T185000.jpg,2020-09-07 18:50:00,True,Train,,,,,,False
station_id_41_20200907T190000.jpg,2020-09-07 19:00:00,True,Train,,,,,,False
station_id_41_20200907T191000.jpg,2020-09-07 19:10:00,True,Train,,,,,,False
station_id_41_20200907T192000.jpg,2020-09-07 19:20:00,True,Valid,,,,,,False
station_id_41_20200907T193000.jpg,2020-09-07 19:30:00,True,Train,,,,,,False
station_id_41_20200907T194000.jpg,2020-09-07 19:40:00,True,Valid,,,,,,False
station_id_41_20200907T195000.jpg,2020-09-07 19:50:00,True,Train,,,,,,False
station_id_41_20200907T200000.jpg,2020-09-07 20:00:00,True,Train,,,,,,False
station_id_41_20200907T201000.jpg,2020-09-07 20:10:00,True,Valid,,,,,,False
station_id_41_20200907T202000.jpg,2020-09-07 20:20:00,True,Test,,,,,,False
station_id_41_20200907T203000.jpg,2020-09-07 20:30:00,True,Train,,,,,,False
station_id_41_20200907T204000.jpg,2020-09-07 20:40:00,True,Train,,,,,,False
station_id_41_20200907T205000.jpg,2020-09-07 20:50:00,True,Train,,,,,,False
station_id_41_20200907T210000.jpg,2020-09-07 21:00:00,False,Train,,,,,,False
station_id_41_20200907T211000.jpg,2020-09-07 21:10:00,False,Train,,,,,,False
station_id_41_20200907T212000.jpg,2020-09-07 21:20:00,False,Test,,,,,,False
station_id_41_20200907T213000.jpg,2020-09-07 21:30:00,False,Train,,,,,,False
station_id_41_20200907T214000.jpg,2020-09-07 21:40:00,False,Valid,,,,,,False
station_id_41_20200907T215000.jpg,2020-09-07 21:50:00,False,Train,,,,,,False
station_id_41_20200908T060000.jpg,2020-09-08 06:00:00,False,Train,,,,,,False
station_id_41_20200908T061000.jpg,2020-09-08 06:10:00,False,Train,,,,,,False
station_id_41_20200908T062000.jpg,2020-09-08 06:20:00,False,Valid,,,,,,False
station_id_41_20200908T063000.jpg,2020-09-08 06:30:00,False,Test,,,,,,False
station_id_41_20200908T064000.jpg,2020-09-08 06:40:00,False,Train,,,,,,False
station_id_41_20200908T065000.jpg,2020-09-08 06:50:00,False,Train,,,,,,False
station_id_41_20200908T070000.jpg,2020-09-08 07:00:00,False,Train,,,,,,False
station_id_41_20200908T071000.jpg,2020-09-08 07:10:00,False,Train,,,,,,False
station_id_41_20200908T072000.jpg,2020-09-08 07:20:00,False,Valid,,,,,,False
station_id_41_20200908T073000.jpg,2020-09-08 07:30:00,False,Train,,,,,,False
station_id_41_20200908T074000.jpg,2020-09-08 07:40:00,False,Train,,,,,,False
station_id_41_20200908T075000.jpg,2020-09-08 07:50:00,False,Valid,,,,,,False
station_id_41_20200908T080000.jpg,2020-09-08 08:00:00,True,Train,,,,,,False
station_id_41_20200908T081000.jpg,2020-09-08 08:10:00,True,Valid,,,,,,False
station_id_41_20200908T082000.jpg,2020-09-08 08:20:00,True,Test,,,,,,False
station_id_41_20200908T083000.jpg,2020-09-08 08:30:00,True,Test,,,,,,False
station_id_41_20200908T084000.jpg,2020-09-08 08:40:00,True,Train,,,,,,False
station_id_41_20200908T085000.jpg,2020-09-08 08:50:00,True,Train,,,,,,False
station_id_41_20200908T090000.jpg,2020-09-08 09:00:00,True,Test,,,,,,False
station_id_41_20200908T091000.jpg,2020-09-08 09:10:00,True,Train,,,,,,False
station_id_41_20200908T092000.jpg,2020-09-08 09:20:00,True,Valid,,,,,,False
station_id_41_20200908T093000.jpg,2020-09-08 09:30:00,True,Train,,,,,,False
station_id_41_20200908T094000.jpg,2020-09-08 09:40:00,True,Train,,,,,,False
station_id_41_20200908T095000.jpg,2020-09-08 09:50:00,True,Train,,,,,,False
station_id_41_20200908T100000.jpg,2020-09-08 10:00:00,True,Train,,,,,,False
station_id_41_20200908T101000.jpg,2020-09-08 10:10:00,True,Valid,,,,,,False
station_id_41_20200908T102000.jpg,2020-09-08 10:20:00,True,Train,,,,,,False
station_id_41_20200908T103000.jpg,2020-09-08 10:30:00,True,Train,,,,,,False
station_id_41_20200908T104000.jpg,2020-09-08 10:40:00,True,Valid,,,,,,False
station_id_41_20200908T105000.jpg,2020-09-08 10:50:00,True,Test,,,,,,False
station_id_41_20200908T110000.jpg,2020-09-08 11:00:00,True,Test,,,,,,False
station_id_41_20200908T111000.jpg,2020-09-08 11:10:00,True,Valid,,,,,,False
station_id_41_20200908T112000.jpg,2020-09-08 11:20:00,True,Train,,,,,,False
station_id_41_20200908T113000.jpg,2020-09-08 11:30:00,True,Train,,,,,,False
station_id_41_20200908T114000.jpg,2020-09-08 11:40:00,True,Valid,,,,,,False
station_id_41_20200908T115000.jpg,2020-09-08 11:50:00,True,Valid,,,,,,False
station_id_41_20200908T120000.jpg,2020-09-08 12:00:00,True,Train,,,,,,False
station_id_41_20200908T121000.jpg,2020-09-08 12:10:00,True,Test,,,,,,False
station_id_41_20200908T122000.jpg,2020-09-08 12:20:00,True,Test,,,,,,False
station_id_41_20200908T123000.jpg,2020-09-08 12:30:00,True,Train,,,,,,False
station_id_41_20200908T124000.jpg,2020-09-08 12:40:00,True,Train,,,,,,False
station_id_41_20200908T125000.jpg,2020-09-08 12:50:00,True,Train,,,,,,False
station_id_41_20200908T130000.jpg,2020-09-08 13:00:00,True,Train,,,,,,False
station_id_41_20200908T131000.jpg,2020-09-08 13:10:00,True,Train,,,,,,False
station_id_41_20200908T132000.jpg,2020-09-08 13:20:00,True,Train,,,,,,False
station_id_41_20200908T133000.jpg,2020-09-08 13:30:00,True,Valid,,,,,,False
station_id_41_20200908T134000.jpg,2020-09-08 13:40:00,True,Test,,,,,,False
station_id_41_20200908T135000.jpg,2020-09-08 13:50:00,True,Train,,,,,,False
station_id_41_20200908T140000.jpg,2020-09-08 14:00:00,True,Valid,,,,,,False
station_id_41_20200908T141000.jpg,2020-09-08 14:10:00,True,Test,,,,,,False
station_id_41_20200908T142000.jpg,2020-09-08 14:20:00,True,Train,,,,,,False
station_id_41_20200908T143000.jpg,2020-09-08 14:30:00,True,Train,,,,,,False
station_id_41_20200908T144000.jpg,2020-09-08 14:40:00,True,Train,,,,,,False
station_id_41_20200908T145000.jpg,2020-09-08 14:50:00,True,Valid,,,,,,False
station_id_41_20200908T150000.jpg,2020-09-08 15:00:00,True,Train,,,,,,False
station_id_41_20200908T151000.jpg,2020-09-08 15:10:00,True,Train,,,,,,False
station_id_41_20200908T152000.jpg,2020-09-08 15:20:00,True,Valid,,,,,,False
station_id_41_20200908T153000.jpg,2020-09-08 15:30:00,True,Train,,,,,,False
station_id_41_20200908T154000.jpg,2020-09-08 15:40:00,True,Test,,,,,,False
station_id_41_20200908T155000.jpg,2020-09-08 15:50:00,True,Train,,,,,,False
station_id_41_20200908T160000.jpg,2020-09-08 16:00:00,True,Train,,,,,,False
station_id_41_20200908T161000.jpg,2020-09-08 16:10:00,True,Train,,,,,,False
station_id_41_20200908T162000.jpg,2020-09-08 16:20:00,True,Test,,,,,,False
station_id_41_20200908T163000.jpg,2020-09-08 16:30:00,True,Valid,,,,,,False
station_id_41_20200908T164000.jpg,2020-09-08 16:40:00,True,Test,,,,,,False
station_id_41_20200908T165000.jpg,2020-09-08 16:50:00,True,Test,,,,,,False
station_id_41_20200908T170000.jpg,2020-09-08 17:00:00,True,Train,,,,,,False
station_id_41_20200908T171000.jpg,2020-09-08 17:10:00,True,Train,,,,,,False
station_id_41_20200908T172000.jpg,2020-09-08 17:20:00,True,Train,,,,,,False
station_id_41_20200908T173000.jpg,2020-09-08 17:30:00,True,Train,,,,,,False
station_id_41_20200908T174000.jpg,2020-09-08 17:40:00,True,Valid,,,,,,False
station_id_41_20200908T175000.jpg,2020-09-08 17:50:00,True,Train,,,,,,False
station_id_41_20200908T180000.jpg,2020-09-08 18:00:00,True,Train,,,,,,False
station_id_41_20200908T181000.jpg,2020-09-08 18:10:00,True,Train,,,,,,False
station_id_41_20200908T182000.jpg,2020-09-08 18:20:00,True,Test,,,,,,False
station_id_41_20200908T183000.jpg,2020-09-08 18:30:00,True,Valid,,,,,,False
station_id_41_20200908T184000.jpg,2020-09-08 18:40:00,True,Test,,,,,,False
station_id_41_20200908T185000.jpg,2020-09-08 18:50:00,True,Valid,,,,,,False
station_id_41_20200908T190000.jpg,2020-09-08 19:00:00,True,Train,,,,,,False
station_id_41_20200908T191000.jpg,2020-09-08 19:10:00,True,Valid,,,,,,False
station_id_41_20200908T192000.jpg,2020-09-08 19:20:00,True,Train,,,,,,False
station_id_41_20200908T193000.jpg,2020-09-08 19:30:00,True,Valid,,,,,,False
station_id_41_20200908T194000.jpg,2020-09-08 19:40:00,True,Valid,,,,,,False
station_id_41_20200908T195000.jpg,2020-09-08 19:50:00,True,Train,,,,,,False
station_id_41_20200908T200000.jpg,2020-09-08 20:00:00,True,Train,,,,,,False
station_id_41_20200908T201000.jpg,2020-09-08 20:10:00,True,Train,,,,,,False
station_id_41_20200908T202000.jpg,2020-09-08 20:20:00,True,Train,,,,,,False
station_id_41_20200908T203000.jpg,2020-09-08 20:30:00,True,Train,,,,,,False
station_id_41_20200908T204000.jpg,2020-09-08 20:40:00,True,Train,,,,,,False
station_id_41_20200908T205000.jpg,2020-09-08 20:50:00,True,Train,,,,,,False
station_id_41_20200908T210000.jpg,2020-09-08 21:00:00,False,Train,,,,,,False
station_id_41_20200908T211000.jpg,2020-09-08 21:10:00,False,Train,,,,,,False
station_id_41_20200908T212000.jpg,2020-09-08 21:20:00,False,Train,,,,,,False
station_id_41_20200908T213000.jpg,2020-09-08 21:30:00,False,Train,,,,,,False
station_id_41_20200908T214000.jpg,2020-09-08 21:40:00,False,Train,,,,,,False
station_id_41_20200908T215000.jpg,2020-09-08 21:50:00,False,Train,,,,,,False
station_id_41_20200908T220000.jpg,2020-09-08 22:00:00,False,Train,,,,,,False
station_id_41_20200909T060000.jpg,2020-09-09 06:00:00,False,Valid,,,,,,False
station_id_41_20200909T061000.jpg,2020-09-09 06:10:00,False,Train,,,,,,False
station_id_41_20200909T062000.jpg,2020-09-09 06:20:00,False,Train,,,,,,False
station_id_41_20200909T063000.jpg,2020-09-09 06:30:00,False,Train,,,,,,False
station_id_41_20200909T064000.jpg,2020-09-09 06:40:00,False,Valid,,,,,,False
station_id_41_20200909T065000.jpg,2020-09-09 06:50:00,False,Train,,,,,,False
station_id_41_20200909T070000.jpg,2020-09-09 07:00:00,False,Train,,,,,,False
station_id_41_20200909T071000.jpg,2020-09-09 07:10:00,False,Test,,,,,,False
station_id_41_20200909T072000.jpg,2020-09-09 07:20:00,False,Train,,,,,,False
station_id_41_20200909T073000.jpg,2020-09-09 07:30:00,False,Train,,,,,,False
station_id_41_20200909T074000.jpg,2020-09-09 07:40:00,False,Valid,,,,,,False
station_id_41_20200909T075000.jpg,2020-09-09 07:50:00,False,Train,,,,,,False
station_id_41_20200909T080000.jpg,2020-09-09 08:00:00,True,Valid,,,,,,False
station_id_41_20200909T081000.jpg,2020-09-09 08:10:00,True,Train,,,,,,False
station_id_41_20200909T082000.jpg,2020-09-09 08:20:00,True,Train,,,,,,False
station_id_41_20200909T083000.jpg,2020-09-09 08:30:00,True,Test,,,,,,False
station_id_41_20200909T084000.jpg,2020-09-09 08:40:00,True,Train,,,,,,False
station_id_41_20200909T085000.jpg,2020-09-09 08:50:00,True,Train,,,,,,False
station_id_41_20200909T090000.jpg,2020-09-09 09:00:00,True,Test,,,,,,False
station_id_41_20200909T091000.jpg,2020-09-09 09:10:00,True,Train,,,,,,False
station_id_41_20200909T092000.jpg,2020-09-09 09:20:00,True,Train,,,,,,False
station_id_41_20200909T093000.jpg,2020-09-09 09:30:00,True,Train,,,,,,False
station_id_41_20200909T094000.jpg,2020-09-09 09:40:00,True,Train,,,,,,False
station_id_41_20200909T095000.jpg,2020-09-09 09:50:00,True,Train,,,,,,False
station_id_41_20200909T100000.jpg,2020-09-09 10:00:00,True,Valid,,,,,,False
station_id_41_20200909T101000.jpg,2020-09-09 10:10:00,True,Train,,,,,,False
station_id_41_20200909T102000.jpg,2020-09-09 10:20:00,True,Train,,,,,,False
station_id_41_20200909T103000.jpg,2020-09-09 10:30:00,True,Valid,,,,,,False
station_id_41_20200909T104000.jpg,2020-09-09 10:40:00,True,Train,,,,,,False
station_id_41_20200909T105000.jpg,2020-09-09 10:50:00,True,Valid,,,,,,False
station_id_41_20200909T110000.jpg,2020-09-09 11:00:00,True,Test,,,,,,False
station_id_41_20200909T111000.jpg,2020-09-09 11:10:00,True,Train,,,,,,False
station_id_41_20200909T112000.jpg,2020-09-09 11:20:00,True,Train,,,,,,False
station_id_41_20200909T113000.jpg,2020-09-09 11:30:00,True,Valid,,,,,,False
station_id_41_20200909T114000.jpg,2020-09-09 11:40:00,True,Train,,,,,,False
station_id_41_20200909T115000.jpg,2020-09-09 11:50:00,True,Valid,,,,,,False
station_id_41_20200909T120000.jpg,2020-09-09 12:00:00,True,Train,,,,,,False
station_id_41_20200909T121000.jpg,2020-09-09 12:10:00,True,Test,,,,,,False
station_id_41_20200909T122000.jpg,2020-09-09 12:20:00,True,Test,,,,,,False
station_id_41_20200909T123000.jpg,2020-09-09 12:30:00,True,Valid,,,,,,False
station_id_41_20200909T124000.jpg,2020-09-09 12:40:00,True,Train,,,,,,False
station_id_41_20200909T125000.jpg,2020-09-09 12:50:00,True,Train,,,,,,False
station_id_41_20200909T130000.jpg,2020-09-09 13:00:00,True,Train,,,,,,False
station_id_41_20200909T131000.jpg,2020-09-09 13:10:00,True,Train,,,,,,False
station_id_41_20200909T132000.jpg,2020-09-09 13:20:00,True,Train,,,,,,False
station_id_41_20200909T133000.jpg,2020-09-09 13:30:00,True,Valid,,,,,,False
station_id_41_20200909T134000.jpg,2020-09-09 13:40:00,True,Train,,,,,,False
station_id_41_20200909T135000.jpg,2020-09-09 13:50:00,True,Train,,,,,,False
station_id_41_20200909T140000.jpg,2020-09-09 14:00:00,True,Train,,,,,,False
station_id_41_20200909T141000.jpg,2020-09-09 14:10:00,True,Train,,,,,,False
station_id_41_20200909T142000.jpg,2020-09-09 14:20:00,True,Test,,,,,,False
station_id_41_20200909T143000.jpg,2020-09-09 14:30:00,True,Train,,,,,,False
station_id_41_20200909T144000.jpg,2020-09-09 14:40:00,True,Valid,,,,,,False
station_id_41_20200909T145000.jpg,2020-09-09 14:50:00,True,Test,,,,,,False
station_id_41_20200909T150000.jpg,2020-09-09 15:00:00,True,Train,,,,,,False
station_id_41_20200909T151000.jpg,2020-09-09 15:10:00,True,Train,,,,,,False
station_id_41_20200909T152000.jpg,2020-09-09 15:20:00,True,Test,,,,,,False
station_id_41_20200909T153000.jpg,2020-09-09 15:30:00,True,Train,,,,,,False
station_id_41_20200909T154000.jpg,2020-09-09 15:40:00,True,Train,,,,,,False
station_id_41_20200909T155000.jpg,2020-09-09 15:50:00,True,Train,,,,,,False
station_id_41_20200909T160000.jpg,2020-09-09 16:00:00,True,Test,,,,,,False
station_id_41_20200909T161000.jpg,2020-09-09 16:10:00,True,Valid,,,,,,False
station_id_41_20200909T162000.jpg,2020-09-09 16:20:00,True,Train,,,,,,False
station_id_41_20200909T163000.jpg,2020-09-09 16:30:00,True,Valid,,,,,,False
station_id_41_20200909T164000.jpg,2020-09-09 16:40:00,True,Valid,,,,,,False
station_id_41_20200909T165000.jpg,2020-09-09 16:50:00,True,Valid,,,,,,False
station_id_41_20200909T170000.jpg,2020-09-09 17:00:00,True,Train,,,,,,False
station_id_41_20200909T171000.jpg,2020-09-09 17:10:00,True,Train,,,,,,False
station_id_41_20200909T172000.jpg,2020-09-09 17:20:00,True,Train,,,,,,False
station_id_41_20200909T173000.jpg,2020-09-09 17:30:00,True,Train,,,,,,False
station_id_41_20200909T174000.jpg,2020-09-09 17:40:00,True,Train,,,,,,False
station_id_41_20200909T175000.jpg,2020-09-09 17:50:00,True,Valid,,,,,,False
station_id_41_20200909T180000.jpg,2020-09-09 18:00:00,True,Valid,,,,,,False
station_id_41_20200909T181000.jpg,2020-09-09 18:10:00,True,Train,,,,,,False
station_id_41_20200909T182000.jpg,2020-09-09 18:20:00,True,Valid,,,,,,False
station_id_41_20200909T183000.jpg,2020-09-09 18:30:00,True,Train,,,,,,False
station_id_41_20200909T184000.jpg,2020-09-09 18:40:00,True,Train,,,,,,False
station_id_41_20200909T185000.jpg,2020-09-09 18:50:00,True,Valid,,,,,,False
station_id_41_20200909T190000.jpg,2020-09-09 19:00:00,True,Train,,,,,,False
station_id_41_20200909T191000.jpg,2020-09-09 19:10:00,True,Train,,,,,,False
station_id_41_20200909T192000.jpg,2020-09-09 19:20:00,True,Test,,,,,,False
station_id_41_20200909T193000.jpg,2020-09-09 19:30:00,True,Train,,,,,,False
station_id_41_20200909T194000.jpg,2020-09-09 19:40:00,True,Train,,,,,,False
station_id_41_20200909T195000.jpg,2020-09-09 19:50:00,True,Train,,,,,,False
station_id_41_20200909T200000.jpg,2020-09-09 20:00:00,True,Train,,,,,,False
station_id_41_20200909T201000.jpg,2020-09-09 20:10:00,True,Test,,,,,,False
station_id_41_20200909T202000.jpg,2020-09-09 20:20:00,True,Train,,,,,,False
station_id_41_20200909T203000.jpg,2020-09-09 20:30:00,True,Test,,,,,,False
station_id_41_20200909T204000.jpg,2020-09-09 20:40:00,True,Valid,,,,,,False
station_id_41_20200909T205000.jpg,2020-09-09 20:50:00,True,Train,,,,,,False
station_id_41_20200909T210000.jpg,2020-09-09 21:00:00,False,Train,,,,,,False
station_id_41_20200909T211000.jpg,2020-09-09 21:10:00,False,Train,,,,,,False
station_id_41_20200909T212000.jpg,2020-09-09 21:20:00,False,Train,,,,,,False
station_id_41_20200909T213000.jpg,2020-09-09 21:30:00,False,Train,,,,,,False
station_id_41_20200909T214000.jpg,2020-09-09 21:40:00,False,Valid,,,,,,False
station_id_41_20200909T215000.jpg,2020-09-09 21:50:00,False,Test,,,,,,False
station_id_41_20200910T060000.jpg,2020-09-10 06:00:00,False,Train,,,,,,False
station_id_41_20200910T061000.jpg,2020-09-10 06:10:00,False,Valid,,,,,,False
station_id_41_20200910T062000.jpg,2020-09-10 06:20:00,False,Train,,,,,,False
station_id_41_20200910T063000.jpg,2020-09-10 06:30:00,False,Train,,,,,,False
station_id_41_20200910T064000.jpg,2020-09-10 06:40:00,False,Train,,,,,,False
station_id_41_20200910T065000.jpg,2020-09-10 06:50:00,False,Valid,,,,,,False
station_id_41_20200910T070000.jpg,2020-09-10 07:00:00,False,Train,,,,,,False
station_id_41_20200910T071000.jpg,2020-09-10 07:10:00,False,Train,,,,,,False
station_id_41_20200910T072000.jpg,2020-09-10 07:20:00,False,Train,,,,,,False
station_id_41_20200910T073000.jpg,2020-09-10 07:30:00,False,Train,,,,,,False
station_id_41_20200910T074000.jpg,2020-09-10 07:40:00,False,Test,,,,,,False
station_id_41_20200910T075000.jpg,2020-09-10 07:50:00,False,Train,,,,,,False
station_id_41_20200910T080000.jpg,2020-09-10 08:00:00,True,Train,,,,,,False
station_id_41_20200910T081000.jpg,2020-09-10 08:10:00,True,Test,,,,,,False
station_id_41_20200910T082000.jpg,2020-09-10 08:20:00,True,Train,,,,,,False
station_id_41_20200910T083000.jpg,2020-09-10 08:30:00,True,Train,,,,,,False
station_id_41_20200910T084000.jpg,2020-09-10 08:40:00,True,Train,,,,,,False
station_id_41_20200910T085000.jpg,2020-09-10 08:50:00,True,Train,,,,,,False
station_id_41_20200910T090000.jpg,2020-09-10 09:00:00,True,Train,,,,,,False
station_id_41_20200910T091000.jpg,2020-09-10 09:10:00,True,Train,,,,,,False
station_id_41_20200910T092000.jpg,2020-09-10 09:20:00,True,Test,,,,,,False
station_id_41_20200910T093000.jpg,2020-09-10 09:30:00,True,Valid,,,,,,False
station_id_41_20200910T094000.jpg,2020-09-10 09:40:00,True,Test,,,,,,False
station_id_41_20200910T095000.jpg,2020-09-10 09:50:00,True,Valid,,,,,,False
station_id_41_20200910T100000.jpg,2020-09-10 10:00:00,True,Valid,,,,,,False
station_id_41_20200910T101000.jpg,2020-09-10 10:10:00,True,Train,,,,,,False
station_id_41_20200910T102000.jpg,2020-09-10 10:20:00,True,Train,,,,,,False
station_id_41_20200910T103000.jpg,2020-09-10 10:30:00,True,Train,,,,,,False
station_id_41_20200910T104000.jpg,2020-09-10 10:40:00,True,Test,,,,,,False
station_id_41_20200910T105000.jpg,2020-09-10 10:50:00,True,Train,,,,,,False
station_id_41_20200910T110000.jpg,2020-09-10 11:00:00,True,Valid,,,,,,False
station_id_41_20200910T111000.jpg,2020-09-10 11:10:00,True,Train,,,,,,False
station_id_41_20200910T112000.jpg,2020-09-10 11:20:00,True,Test,,,,,,False
station_id_41_20200910T113000.jpg,2020-09-10 11:30:00,True,Train,,,,,,False
station_id_41_20200910T114000.jpg,2020-09-10 11:40:00,True,Train,,,,,,False
station_id_41_20200910T115000.jpg,2020-09-10 11:50:00,True,Train,,,,,,False
station_id_41_20200910T120000.jpg,2020-09-10 12:00:00,True,Train,,,,,,False
station_id_41_20200910T121000.jpg,2020-09-10 12:10:00,True,Test,,,,,,False
station_id_41_20200910T122000.jpg,2020-09-10 12:20:00,True,Train,,,,,,False
station_id_41_20200910T123000.jpg,2020-09-10 12:30:00,True,Train,,,,,,False
station_id_41_20200910T124000.jpg,2020-09-10 12:40:00,True,Train,,,,,,False
station_id_41_20200910T125000.jpg,2020-09-10 12:50:00,True,Test,,,,,,False
station_id_41_20200910T130000.jpg,2020-09-10 13:00:00,True,Train,,,,,,False
station_id_41_20200910T131000.jpg,2020-09-10 13:10:00,True,Train,,,,,,False
station_id_41_20200910T132000.jpg,2020-09-10 13:20:00,True,Train,,,,,,False
station_id_41_20200910T133000.jpg,2020-09-10 13:30:00,True,Valid,,,,,,False
station_id_41_20200910T134000.jpg,2020-09-10 13:40:00,True,Train,,,,,,False
station_id_41_20200910T135000.jpg,2020-09-10 13:50:00,True,Test,,,,,,False
station_id_41_20200910T140000.jpg,2020-09-10 14:00:00,True,Train,,,,,,False
station_id_41_20200910T141000.jpg,2020-09-10 14:10:00,True,Train,,,,,,False
station_id_41_20200910T142000.jpg,2020-09-10 14:20:00,True,Train,,,,,,False
station_id_41_20200910T143000.jpg,2020-09-10 14:30:00,True,Train,,,,,,False
station_id_41_20200910T144000.jpg,2020-09-10 14:40:00,True,Train,,,,,,False
station_id_41_20200910T145000.jpg,2020-09-10 14:50:00,True,Valid,,,,,,False
station_id_41_20200910T150000.jpg,2020-09-10 15:00:00,True,Valid,,,,,,False
station_id_41_20200910T151000.jpg,2020-09-10 15:10:00,True,Test,,,,,,False
station_id_41_20200910T152000.jpg,2020-09-10 15:20:00,True,Test,,,,,,False
station_id_41_20200910T153000.jpg,2020-09-10 15:30:00,True,Test,,,,,,False
station_id_41_20200910T154000.jpg,2020-09-10 15:40:00,True,Train,,,,,,False
station_id_41_20200910T155000.jpg,2020-09-10 15:50:00,True,Valid,,,,,,False
station_id_41_20200910T160000.jpg,2020-09-10 16:00:00,True,Valid,,,,,,False
station_id_41_20200910T161000.jpg,2020-09-10 16:10:00,True,Train,,,,,,False
station_id_41_20200910T162000.jpg,2020-09-10 16:20:00,True,Train,,,,,,False
station_id_41_20200910T163000.jpg,2020-09-10 16:30:00,True,Train,,,,,,False
station_id_41_20200910T164000.jpg,2020-09-10 16:40:00,True,Train,,,,,,False
station_id_41_20200910T165000.jpg,2020-09-10 16:50:00,True,Train,,,,,,False
station_id_41_20200910T170000.jpg,2020-09-10 17:00:00,True,Train,,,,,,False
station_id_41_20200910T171000.jpg,2020-09-10 17:10:00,True,Test,,,,,,False
